gene,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,A,K,B,M,r2
FBXW7,3.876373616257341,0.4708477814046376,-1.3091964769258453,-0.545542291287866,1.8087448309668703,-1.5020725935480717,0.1257340030177514,0.0630824000932754,-0.0164363931900572,0.3406842163524413,0.1731143210575665,0.145306669805722,0.074521612343726,-0.0044239931549998,0.0703739241436896,-0.032929271467548,0.0050370239115486,-0.0384316560433235,0.0897056432658214,-0.0290859176937435,0.0254294830020641,-0.0241291196415078,0.0223189621812867,-0.0033944380185488,0.0326028252381837,-0.0079198569033357,0.0052827315949063,-0.0144331410499306,0.0095882691969312,-0.0117305474007419,-0.0124192129413949,0.0026059726756391,-0.0294276713238376,0.0138195803790307,0.0037254685113772,-0.0061949686100617,0.0015124358263891,-0.0032423644782392,-0.008214182545294,-0.0040322419972813,-0.0071596522770749,0.0024870320842652,0.0075192124195824,-0.0058155854235339,0.0046761102373232,-0.0010326698611476,0.0018982317175848,-0.0009702550076495,0.0015755818738984,0.0002516539125676,0.0015178009594589,-0.0026505568300985,0.0037116260247238,0.0015990084095808,-0.0015076216641449,-0.0001620761764286,0.0009802199920314,0.0001584914637596,0.0011070125167386,0.0025808061784029,-0.0004381317604839,-0.000368101941411,-0.0001484836001484,-0.0002419382636703,-0.0004728433793455,9.779678632164457e-05,-8.210612604448288e-05,3.89802818668983e-05,-0.000162748132553,-0.0002459900482491,-0.0001676898371323,-3.290379383373434e-06,-7.97232743805757e-05,-6.083722899659161e-05,7.325575244698919e-05,-3.320068790002956e-05,-7.282143610262478e-05,3.504117536607338e-05,4.464596261822279e-06,7.903483540748097e-06,-5.5171321897898005e-06,1.2522544600574907e-06,-7.11224651697255e-07,-0.4242160109534124,0.4187949037916662,10.327738962737357,0.3699611580214404,0.5347047756281339
FLCN,3.2973131300866307,4.547444562992228,-0.168169279199685,1.904349347882348,-2.9449400925980846,1.0028482353026702,-0.4008803513537974,0.2160207366176586,0.3022484472659573,0.0603458552004043,-0.0586847602431604,-0.0607694346242239,0.0014522272109798,0.0334719509909002,0.0062990821178593,0.0686136689933056,0.0115918647127588,-0.0212834665381725,0.0271956491736098,-0.0024534839972964,-0.0275692704554232,-0.0140940908950175,-0.0012259086818155,-0.0010385967394982,0.0021179037539723,0.0046920850689121,0.0139532172001194,-0.000341007661935,0.0027967029824781,0.0042994083495006,-0.0042620882105106,-0.0026747473536128,-0.0053398176156289,-0.0036552339902595,0.0004065321251394,-0.0050996542120139,0.0005118339256842,0.0020752013903898,0.0064732258360647,-0.0030392162228324,0.0005796978330266,-0.0049099858185891,0.0044324959715636,0.0001318415783172,0.0032821205687621,0.001752857342328,0.0016354899990099,-0.0006371262566453,0.0006208856146534,-0.0008838784627313,0.0016196058463647,0.0016323055864933,-0.0012023224796993,0.0009112774814064,0.0005320768449568,-0.0002401226924054,-0.0002233474992625,0.0004938876664304,-0.0008584235977923,-0.0010759126525407,-0.0017076334516219,0.0003658542397363,0.0005153319892889,0.0001664806495233,-0.0009088273592674,0.0002855322799943,0.0008654115172482,-0.0002209403744075,-0.0008730495495717,-0.0001763705575298,-0.0001954701184732,-3.9667390015989897e-08,-0.0002154050148223,8.787579971363685e-05,-0.0002002803002499,-0.000204941189919,-4.400006685284436e-05,-9.251588250566108e-05,-0.0001336219334912,-1.3430382823451132e-05,1.8792005047496452e-06,-1.743044429055163e-05,-8.494403464651241e-07,-0.721759645515454,0.4548187128578568,14.999999999999998,0.3223351039143401,0.8183860274548289
USH2A,-1.0788732303691166,2.1363663445854355,5.43096926022348,-2.1000828111932397,-0.2142512298871178,0.0156250187036551,-0.0862637249995079,-0.101742010442841,-0.1205823452142012,-0.0091548444058954,0.0593866637153148,0.1496377864276085,0.1291011948993483,-0.0238523686667092,-0.0322185151275869,-0.0163195492474039,0.0085774767742857,-0.0138489210645229,0.0169770194928729,-0.0152086095935731,0.0089755891254547,-0.0088162266997366,-0.0071834183895268,0.0168577749571803,0.0016210161085874,0.0015579971854523,0.0068716519566182,0.0006156073935824,-0.003133393041904,-0.0046756663431678,-0.0030786846922903,0.0035772745508668,-0.0006332466947159,-0.0084126611969864,-0.0037077699979,-0.0008768431756631,0.0040660638265019,-0.0019318231932712,0.0035900651558917,-0.0001687442789833,-0.0018432838242645,-0.002344779288714,0.0025700209527114,0.0026868859326571,-0.000255960084068,0.0001697461466084,0.0012254533948282,-0.0008608558629945,-0.002657102069615,-0.0012779721941815,-0.000695330951475,-0.0006742119096309,-0.0014453285546741,0.0006797536084597,-0.0002896993146034,-0.0011317879463365,-0.0008384008688893,-0.0013991404404665,0.000701886064298,-0.0001416338846681,0.000426363112658,0.0011625653847225,0.0008050521056483,6.979926657881082e-06,-0.0002267250219686,-0.0003760789479807,1.2482702319940028e-05,-0.0004928311664184,-0.0003106403443851,0.0002542718015645,5.275202207059168e-05,-0.0005001694972155,0.0003186989208934,-0.0006644845002225,-0.000128978096475,0.0001925850197412,0.0003721207241369,-2.281278226959016e-05,4.682962882842929e-05,7.268339579067826e-06,3.532583759522815e-07,1.1587506996281191e-05,6.756675357677855e-06,-0.4340464907380663,0.5100322295816407,10.638226265108475,0.5446438111322438,0.8013348395604992
TP63,-0.0677304080312411,-10.178130737819728,-1.9232915699176316,1.103692386142656,0.8026723782949959,0.5780257554936211,-0.9151525418978284,0.5944950069127852,0.0059323100510186,0.0617825275056813,-0.0144989138661843,-0.0093277191510172,-0.0145469407888953,-0.0841731321894679,0.0562490671785669,-0.1351988745306641,0.1106279503153085,0.0231287040352452,0.0308981989473915,-0.0522158731452122,0.0176650058174156,-0.0289780140588221,0.0196524620302781,-0.0324488034739377,0.0043725286799095,0.0091474021052513,-0.0004957147734772,0.0283903729472771,-0.0006181168797648,-0.0092550181292263,0.0018440726164845,0.0109110691106469,0.0101026663875549,-0.0156234861932274,-0.0041916423056625,0.0050644859804807,-0.0118300544756628,0.0055748573521356,0.0097805289985114,-0.0008034143218428,-0.0011233881314183,0.0019861450773015,0.0035129345086098,0.0015201003255431,0.0049125865669745,0.0036819201218905,0.0018434947928536,0.003964783605072,0.0035903618354121,-0.0030551048804017,0.0016926359305859,-0.0012765538252042,0.0007160308533273,0.0014525490546856,0.0015180264527176,0.0036013740347412,0.0003818240596511,0.0001879903960827,0.0011483013303628,-0.0005472533637655,0.000251729584783,0.0001785814142853,0.0004025080776512,-0.0008498151133799,0.0010376759910683,1.0793343852608946e-05,0.000243739325215,3.623522544891912e-05,0.0001968576427117,-2.2137498293055196e-05,0.000194142174823,-0.0001064212347633,-1.6091027599623896e-05,-0.0001026374418681,-3.896316985897733e-05,-3.841257317026571e-05,-2.48801538089137e-05,-1.7862683727067343e-05,3.1882031785841314e-06,-3.4643300304748564e-05,3.413666439713504e-06,-4.444075432819203e-06,-3.454286689240363e-06,-0.1233750644401485,0.1976341022315724,14.99999999999996,0.4067385528114295,0.2153414154711601
COL7A1,-5.001048005613379,3.2536580815832217,4.244299445178903,-1.241223311961317,-1.377133518161227,0.2945082585747733,0.3550789045868363,-0.5450860638897651,-0.2189947163316786,-0.0188704504604582,-0.0497421497787226,-0.0598625885688968,-0.0614759614507019,-0.0501067538713025,-0.0060901599295976,-0.0143814153110792,0.0249134424678422,0.0105437762958461,0.0345625393992453,0.0146983231218145,0.0050402150122431,0.0037256700455114,-0.0165894603255637,-0.0138804688822132,0.0047003808007916,-0.0006281652528595,-0.0095948299217117,0.0006054499478176,-0.0003755833815087,0.0048888394108173,0.0016526836820781,0.0050633920828365,-0.0068239756736169,-0.0034102451546929,0.0020289420351112,0.0022830148309196,-0.003140910074974,-0.0019426175917473,0.0013354939420915,0.004590186688845,0.0033676256394664,-0.0020834377933035,0.0039181059384587,-0.0022177410908605,0.0031929883495024,-0.0026841860877809,-0.000576226143613,0.0013703514056178,-0.0008143419710002,0.0025676202819842,-0.001619068968372,0.0011840127731744,0.0006465474247377,7.701097893405008e-05,0.0010441267834457,0.0022037142437741,-0.0004189518258684,-0.0001172221134461,0.0005892819485033,0.0001180254989598,-0.0004650940561517,0.0006251829308541,-0.0012950051286508,0.0013890420546276,-9.024642571442494e-05,-8.815798045417304e-05,-0.0004006818883782,-0.000491176796625,-0.0007034609300582,0.000481936263017,0.0003228780838667,0.0004493097883777,0.0001300591876585,-0.0002905733452074,9.96693992214098e-05,0.0001317028332989,-0.0001569497058001,-0.0001141467862575,0.0001141937768911,-5.5856513418828e-05,-1.7753488756485297e-05,5.8229041926261095e-06,-6.79995600572477e-06,-0.7033430305340601,0.4514414585464923,10.350506414091068,0.4733656106872361,0.7568673566030694
EYS,-3.4367629679653544,-2.101291899410473,-3.2901207233907286,0.9053010308051856,-0.6448352942262489,0.2359237562410524,1.6510265577918466,-0.2178439723082941,0.0805603403138292,-0.1675926550743707,0.1450689232215134,-0.0173031656816812,0.0979244894576423,-0.0444867615588657,-0.0750126733996722,0.0234463197742508,0.0255335868159749,0.0530909855031642,0.0085427775350119,-0.0101594513102566,-0.0337476051087258,-0.0471787757192153,0.0030357509737363,-0.0164753960892647,-0.0054202459696273,0.0079180205387893,-0.0089393786900809,-0.0532411817889122,-0.0293111059495232,0.0153107432113053,0.0060457595898747,0.0286412744075467,0.0128776972000081,0.0032512930769108,-0.0098225876090818,-0.0092748770480908,-0.0074053163660621,-0.0107612043630396,0.0013651045502141,-0.0077312239543492,0.0067564616432236,0.0046739254516915,-0.0007796225918933,0.0014022907842795,-0.0006681625615004,-0.0009476283541875,-0.0024455350884051,0.0030766081864488,0.002303991207382,-0.0003655364899132,0.0005737422872357,-0.0004063089161064,-0.0002156848997488,0.0009648418600178,-0.001012824128974,-0.0005950218069505,0.0008402512966772,0.0004829549575439,0.0003612500214875,0.0003111051501117,0.0005551817256899,-0.0008908129255306,0.0002010067125888,1.5628510450300108e-05,-0.0001880099884005,-9.196234087943534e-06,-0.0001296018534398,-0.0003397076127165,-1.6535281119323112e-05,-0.0002297272065397,6.173359786581774e-06,2.595692060332307e-05,1.7219479426264204e-05,-4.727343301559486e-06,-8.322469069278586e-05,-8.555909301138197e-05,-4.773114983985124e-05,4.103477610015814e-05,2.6525422516462557e-06,3.5599621822769925e-06,8.356096501350065e-06,3.589027738500892e-06,3.746706742266858e-07,-0.7137289094313864,0.2881940397325574,11.345677319739078,0.3729536664940113,0.7192608065863229
PKHD1,9.542327537585884,-2.655158668627938,1.4118276517033093,2.661297665292003,-0.9012052877308888,1.009038539964833,0.4542289927830484,0.0224383738263437,-0.2821489531576114,-0.2714057183744118,0.0716926268099297,0.0655151795467103,-0.0923577040000534,-0.0089843241178004,0.0354489408239278,0.0181963595177769,0.0777123872466073,0.0373281559334389,-0.0340505548505246,0.0056932032986017,0.0070307011264339,0.0053735526845993,0.0009575133742217,-0.0087429360812178,-0.0084411287819196,0.0027419007732546,0.0005992232412027,-0.0053808207015636,0.0042117993899765,-0.0022647792319486,-0.0035982405585999,-0.0012931572953477,-0.0055148116817151,-0.0034535485975209,-0.0077038424490257,0.0008914474420753,0.0024958172718259,0.0032948846993454,-0.0035689792319969,0.0015119093497512,-0.003635383365622,-0.0075327015433544,0.0043866042495181,-0.003083679306818,-0.0021878284785188,-0.0021423502530888,0.0003377871642017,0.0007748020544903,0.0014912427211419,-0.0008134274183732,-0.0001472619079441,-0.0019745163976955,0.0001846832373719,-0.0006194311453336,0.0013486738917234,-0.0013581418738658,0.0001446579772074,-0.001590602002394,-2.7794911907798637e-05,-0.000581686081308,0.0014159382613032,0.0005555066628588,-0.0002656541396352,0.0008175644361919,-0.0007193621130634,0.0005672945088208,-0.0009398966120879,-0.0001747803516497,-0.0002959662747001,1.0338963101658066e-05,-0.0002033433782367,-0.0001043844705942,6.799185541371985e-05,-0.000424849111687,-0.0002037015018254,-0.0003947189614913,-6.304563012192025e-05,0.0001269392413298,-4.24267590687896e-05,-7.716880988170666e-05,2.4497300837765844e-06,6.723979403583234e-06,-1.343860014537488e-05,-0.0105364116602725,0.4462090366299054,14.999999955250392,0.3149954236511471,0.4127417297572288
DEPDC5,-6.877239603848185,-4.099054505174656,-2.281952661040845,1.7506782766319748,-1.5621647173422852,0.6025998909555919,0.6970389713932647,0.0325282517530716,-0.6309556406408241,0.4720702420578325,-0.0304032851273538,-0.0553881866127373,-0.1217578881754287,-0.0018049768137494,0.0485865288308981,-0.0557058180535521,-0.0399504957037464,-0.0654509966337744,0.0100944982667184,0.0015031070596568,0.0103709164258027,0.0016746565525341,-0.0141469161536261,0.0064456126048059,-0.0090624391969326,-0.0027144873459606,0.004106657739907,0.0004860602106982,-0.0068459205213089,-0.0048545706017941,0.0116868431129229,0.0085102161614287,-0.0001925769887036,-0.000179179029666,0.0068277754107997,0.004851090317392,0.0079718176216966,-0.0010594398578625,-0.0033544712371055,-0.0012562770661776,-0.0045505204846077,0.0079502371393126,-0.0057607674627484,-0.0024194116429677,-0.0023525167973779,0.0001397708391758,0.0010281102273014,-0.0009993471836979,-0.0017395582797509,0.0009899224847163,-0.0028933164208688,-0.0013912023643271,-0.0001479810793221,-0.0015961324546222,0.0017510818350395,0.0007160525572944,0.0003100444502333,1.7131115397982134e-05,-0.0010149830310053,0.0003057502063864,-0.0003153101683253,-0.0011917905228236,0.0001327469240208,-0.0003343830159014,5.563018322296408e-05,-0.0006651445420996,-0.0010149430690604,-0.0006785696744733,0.0002118731149897,-1.0131405632075954e-05,-0.0006449712684625,-0.0001597043667646,-0.0001769903827514,-1.0531761237123189e-05,-0.0001392254614686,-4.617730597796843e-06,5.772792649055903e-05,0.0001657885969957,-0.0001563985780519,-0.0001116253901445,2.98655238005503e-05,-1.6555927251206247e-05,-7.884300354883684e-06,-0.7088156007738781,0.2143929998915969,14.99999999999994,0.3770591717673486,0.7304663805334901
SYNGAP1,-7.290727205256042,2.830321452871104,-2.201737689497224,-3.575312690582777,-1.1652360598015332,-0.5790097698684531,0.046839765648559,0.3290416383844414,0.2962295682931603,0.0626263848183311,-0.0303155700163306,0.0376481049821239,-0.008098663157818,0.0484865358520599,-0.0854555843403103,0.0187710952946448,0.0139384071332044,-0.056994867904181,0.0101069190208143,-0.0084565280154468,-0.0116471509326371,0.0084226660658246,-0.0187814620126219,-0.0126056765806755,0.0126269292500734,0.0058507236244863,0.0127033103634747,0.0113439705905432,-0.0048641239185236,0.0073952052689813,0.0061961904013131,0.0012356064339298,-0.0018509864986037,-0.0030675207636905,-0.001260111794125,-0.0045221573420748,-0.0050674496022676,0.0021088901084487,0.0022731660006613,0.0004612689668759,0.0055594836645337,0.0034434621557528,-0.0001503529192398,-0.007159467318201,0.0032310409376213,0.0010365759619443,0.0003873972061615,-0.0020771825903122,-0.0003482984315976,-0.0017515023250495,0.0007306564526421,-0.0006447246210734,-0.001340155782935,0.00045180036675,-0.0016051039943369,0.0001409506990155,0.0006892691517814,-0.0004891048200318,-0.0016156247330829,0.000490087496198,-6.0881089610735616e-05,-0.0003827192216766,9.962453372115552e-05,-0.0004618453479697,-0.0001207535467526,-0.000719200346389,-0.000328315881592,-0.0001108220987434,-0.0005521066847465,-1.8253781708052807e-05,-2.748848518716448e-05,-0.0003983180266486,4.642503991383266e-05,1.054693974314363e-05,-0.0001691344250116,0.0001908273267207,0.0001408020289549,-9.507918515002434e-07,0.0003264697194302,-2.346764247555397e-05,1.4177462144369756e-05,7.2363790174526064e-06,1.532019528720427e-06,-1.0444796998269543,0.3933526106004588,10.067110141505305,0.4016549379792913,0.8316923454465213
DSP,1.2631309904348536,1.1554401480121372,-5.230786846031034,0.4745144655491223,2.8660601832549517,1.2977738630347324,-1.7591326916699732,-0.5752825494901143,-0.041424668402182,-0.2821224654578813,0.3358268392762566,-0.0492133691660102,-0.0166250819135221,-0.0469912924532996,-0.1584279017595956,-0.0185446268216367,-0.064422667278697,0.0306873063173196,0.0279728401091722,-0.0169217886528169,-0.0015449784834197,-0.0048948071311917,-0.0046370786609104,0.0142591896312913,-0.0166802721257117,-0.0050349543505979,0.0005238348370035,0.0156666326803609,-0.001045342246785,0.0084686841526502,0.0014719485041295,0.0042224595488843,0.0024434777283154,0.0063024422035394,0.0054040136299131,0.0015510478068565,-0.0099459982783613,-0.0085432948919434,-0.0007333280972806,-0.0020539148155169,-0.0125111606753462,-0.001380643772632,0.0001286978794255,-0.0024659159119955,-0.0016550950167258,-0.0012118692119204,0.0008630663765138,-0.0048014923502284,0.0008473877075405,0.0008776211138937,0.0017342185912684,0.0012623215436368,-0.0013497401196853,-0.0021941590226137,7.1446637654408825e-06,0.0017523288845278,6.576047567238357e-05,0.000681954120049,3.503349928768785e-05,4.631699750610096e-05,0.0002092212046903,0.0001396787650979,-0.0013004862055332,0.0002218564571197,0.0003364928027147,-0.0003826094336135,-0.0005044067477329,-0.0008040987115072,8.175520353088789e-06,-0.0002614802770756,-0.0002817861194533,0.0001338499054452,0.0002522013612504,1.9686232676718405e-05,-4.014317981456387e-05,1.629621474787242e-05,3.753565073099188e-05,-1.7974904695151758e-05,4.136417438758824e-06,5.3348783762096126e-06,-2.0148677170735844e-05,-1.1950456409639062e-05,4.2786262221338605e-06,-0.6349030517511556,0.4156108285194538,14.999999999999998,0.3601325951885958,0.6617524988010886
MUTYH,5.132918512973641,-2.864406325619652,0.837272395107013,1.7111741121724275,-1.4565177949451156,-1.4854625015140177,0.7813517346551654,-0.1507859209314193,0.2478894167757749,-0.164142684453448,0.3135690405270737,-0.2276793048560971,-0.1189947636997702,-0.0173649676836606,-0.1106442818076604,0.0458085984741122,-0.0205791098781015,0.030194242789637,0.0133170004033301,0.0219123756414789,-0.0100807497261964,0.0025036870691853,-0.013813411970423,-0.0329472929163612,-0.0080248078343226,-0.005230232792232,-0.0147863719714782,0.0082818167112353,0.0070720038152169,-0.0020370970470195,-0.0026182886225412,0.0025818375316435,0.0007872441613836,0.0041413566885227,0.0020994365776797,0.009489365806972,0.0088066980992344,0.0079132930330022,-0.0071367090940741,-0.0061712144323937,-0.0041791601029839,-0.0040976574736314,0.0048070452834758,0.0001128738643613,-0.0011587348682404,9.87028571600112e-05,6.598667799877648e-05,-0.000155851326026,-0.001332491544432,0.000879561702931,0.0014790957593481,-0.0035931752552655,-0.0003244553627987,-0.0001281396580617,0.0013277199890348,0.0001741213694013,0.0013054576878486,3.1619575959655786e-05,-0.0016735227110431,-0.0003500411285486,7.566498613483435e-05,-0.000498817360663,0.0002093181154742,0.0004208758460151,0.0007241797382977,-0.0001043716839428,0.0002938053997769,0.000183603771149,0.0005437190995751,-0.0005276542668976,0.0002056987602847,-0.0001014087196932,-0.000273105181575,-6.755402704745531e-05,9.21239546550955e-06,-0.0001076295215588,-2.1581726748988706e-05,-0.0002513947229689,0.0001403686459075,3.0840532133247286e-05,1.4419213077633629e-05,1.5628402432938404e-05,-6.525212456713017e-06,-0.3483783207950247,0.3522554860992209,12.764074928037124,0.2412710667654814,0.4603870378997762
ASXL2,-2.678791052045354,-3.128115696408761,-5.427449946592198,-4.286985287294245,-1.0591444201926383,0.7668503224163234,-0.0516149531417043,-0.0228525911217734,0.3276088031853967,0.0782829301246954,-0.2279007822392371,-0.0617702212984869,0.0432993829995733,-0.0414677556195131,-0.0277977577634098,-0.0784527503921491,-0.0655524385494488,-0.026282501024264,-0.0796065046721185,0.0529705564999535,0.0308911919380523,-0.0394110089686132,0.0470388877015126,-0.037865570204436,0.006986216440774,0.0221700418144351,-0.0278165500081382,0.0015509303278185,-0.0028277035458233,-0.0083641448296776,-0.0361887804715935,0.0052096497724658,-0.0098438847287153,-0.0195460513041647,-0.0002357395301705,0.0027974114231194,0.002129467785635,-0.0058627566049624,-0.0082827215352339,-0.0014475801399507,-0.000411535483319,-0.0062679396104716,-0.0033629727346924,2.179091700580398e-05,0.0003339704965046,-0.0009355400182339,-0.000317879936481,-0.0046737891451934,0.0007192101086174,0.0014779710600988,-0.0011135909488494,0.0024636412041299,-0.001728659771313,9.738707421859818e-05,0.0002763609826756,-0.0008250858145795,0.0004131673219652,-0.000497854894442,-0.000752334065405,0.0004890518897442,-0.0007357380673264,2.4493356531710907e-05,-0.0006854736066138,-0.0001852501636838,0.0001055276248065,5.8124217098615446e-05,-4.3924545419842606e-05,-1.845804628225692e-05,7.492001975645413e-05,6.80115445269726e-05,4.811530740840564e-06,2.513258398954284e-05,4.588778771606479e-05,9.003787157225335e-05,-7.756051215655806e-05,6.783064698837853e-06,7.016738126468971e-05,5.364699771197346e-05,-1.672604051590066e-06,1.745417578752433e-05,5.69311231975402e-06,1.6824063923696398e-06,9.15259891890134e-07,-0.6416386823114301,0.2745226449117809,14.904355235991938,0.358193251169015,0.6046847479579642
RNF43,-8.232865934789293,-3.137601509348493,5.246107267143361,-0.3294692402366724,3.119462904721156,-1.664739262888616,-1.330253708510639,0.3414117093315948,-0.2597141903362404,0.0548616637061071,0.1239156683297101,0.0520617299953482,-0.0316871935940955,-0.0236317029524659,-0.0339255190779831,-0.0572102072720044,0.014545300181888,-0.0085247034027559,-0.0133531104090559,-0.0227324682141931,0.0184503829914944,0.0104838751764486,-0.0101695557720001,-0.0074834404237057,-0.006082851956987,0.0031468613004769,-0.0075687278461845,-0.0039126877741739,-0.0041799023208314,0.0026721536597434,0.0079518421713781,0.0080493221200275,-0.0032279507133697,-0.0123212341885756,-0.003105434752142,-0.0006971289239434,0.0022267620671922,-0.0024898758188919,0.0020934743717738,0.0019335593690465,-0.0009840481629172,-0.0020553610350437,0.0010176411503265,0.0027571630965104,-0.000753520621858,-0.0005195020646184,0.0035121382145669,-0.0022949955925065,-0.0039189411018003,0.0007048866721243,-0.0007655531859446,0.0001046610663098,-0.0006951655014444,0.0010381030754096,-0.0011537469690577,-0.0004017539747802,-0.0007324264948139,-0.0013244725041997,0.0002094807649968,-0.0004358484536713,-0.0007475658139946,-0.0009655540395355,0.0009317808597335,0.0011563787271787,-0.0008055159156138,-0.0004727035447618,-0.0002881677170575,0.0001845715009838,0.0006133130169606,-0.0004394123221144,0.0001951046046884,-0.0001016934929626,3.551571319874933e-05,-0.0002863725326041,-4.408068826448669e-05,-0.0003296311640425,1.0210671982740849e-05,2.6395226906542987e-05,-6.847886806461859e-05,6.639022116717692e-05,-2.4064894691640387e-05,1.0113727411183474e-05,-2.939189932688811e-07,-0.5264487290836025,0.3754264686312561,14.999999999999998,0.6072662733756845,0.7367889614526273
STAG2,7.303763239674193,-3.282408785688175,-0.5243965761972554,-3.032447061489158,1.8636860352573892,0.6978404679313287,0.0235115950741401,0.7888214582423748,0.4260863319762424,0.2959129925066511,-0.0820812661097609,-0.0422017346506212,0.048355640147746,0.0165905956930627,0.0519880491115065,-0.0388445809207748,0.0068981136950466,0.0110120639771902,0.0331906123928725,0.0224581923715611,-0.0449981795393315,-0.0392066281750376,-0.0089965119095181,0.0057598412989055,-0.0071128623673814,-0.0392389197067073,0.0255702926807084,-0.0160016419845105,-0.003398408306868,-0.0107162576118461,-0.0015947610081025,0.0025853721426751,0.0005239224887323,-0.0091367214846682,-0.0031765471873511,0.0017795420019908,0.011722554309249,-0.0007286371646567,-0.0008078803704861,0.0087942802839155,-0.0005607854095721,-0.0056086466650434,0.0004712862004891,0.0028639607224643,0.0039112179511526,-0.0003939485570844,-0.0030867601621592,0.0037932797360464,-0.0025945188697146,0.0086757833988452,0.0028633666027197,-0.0014790271878,-0.0016331038422397,-0.0028014439535401,-0.000652561657838,0.0008900736436276,0.0002298393781434,0.0002868133375608,-0.0009939348856215,-0.0011127071571948,0.0001511263022048,0.0006459743086112,-0.0001652856392755,-0.0001889826945951,-5.154499486750916e-05,-0.0001976643078714,-0.0003830585005527,0.0004495062958645,0.0004600565523388,-0.0001026538641044,7.272341110718321e-05,-5.27907049403335e-05,-1.711106259691379e-05,4.534751347785224e-05,-0.0001247889676135,4.285866756513372e-05,-1.2503109431663011e-05,2.079149299346065e-05,0.0001173451678007,-3.700232197765336e-05,-2.1105524254572305e-05,-1.5388811838790467e-05,3.986407497283012e-06,-0.0323711225080495,0.3533420113876747,14.999999999999998,0.4171528324995115,0.2327874284483205
KDR,4.94238989929042,-6.007929787355785,1.2020197310442664,-6.013952919477592,1.5424095274629,2.3403693270421115,-0.2108839283809644,0.1782228411784106,-0.4343159071782931,-0.268091726278217,0.049759922371118,0.1496503380261536,0.0135990215050535,0.02736943568388,-0.1115733659998772,-0.0827103145171106,-0.0785327117800792,0.0161240501797155,0.0387557065579062,0.0773954103329415,0.0055342142429997,0.009554308788287,0.0312034013646697,0.0177563490072434,-0.0161249649487041,0.0376607850085891,0.0148105374156871,-0.015246452193922,0.0151964228227433,0.0103840070388909,0.0093126302873511,0.004526102230915,-0.006773371693851,0.0111538403358123,-0.0050462329717476,0.0031517704511984,0.0094899076532648,0.016880570598743,0.0050577413025423,0.0012433600482132,0.0055961529195892,-0.0030112150626137,-0.0028194875386877,-0.0017130484935571,-0.0039409665908252,0.0068271307426377,0.0027213687530947,0.0022979115143892,0.000691584415988,0.0015430963707948,-0.0008167969097671,-0.0015013808458663,0.0027370442225742,0.0019961362171062,-6.944183429925968e-05,0.0008930394661757,-0.0002191478732305,0.0007098413092635,-0.00039121672691,2.338059151348097e-05,-0.0007710552827483,-0.0004183587350266,0.0002059980231392,0.0001608552956135,0.0002349815748277,-1.2217233868962252e-05,7.65505901025568e-05,-5.609620051304396e-05,-7.687085002531393e-05,-4.883344077373026e-05,2.3325488376758567e-05,6.147784564793806e-05,1.5784263240255285e-06,3.271540955688234e-05,-3.0513091595956552e-05,-8.870464352100623e-06,-1.445866795131817e-05,1.4452885578646029e-05,7.866054937833285e-06,4.948081660819377e-06,-5.243133378853684e-07,5.725216173091684e-07,-6.152543818961945e-07,0.0669160295393594,0.3465957556454991,14.999999999999728,0.5831666749596419,0.0997160746804848
